id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
376134,Polska,lubliniecki,Pawonków,Lisowice,Nowa,15,42-700,d2a858e06d60c735c8b4a41760c90c52d5ad3989
376850,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie",Jesienna,19,41-943,d82d3b4bb60dec8637a06025b977f6d55afd5b20
376963,Polska,wodzisławski,Gorzyce,Rogów,Wyzwolenia,111B,44-362,0b1eff3504bbae34e4453c2a88fa305e6bb47543
377418,Polska,będziński,Czeladź,Czeladź,Warszawska,5,41-253,73958da29d986f4d65b82f4d3871d2b031fb66c7
377962,Polska,będziński,Czeladź,Czeladź,Małobądzka,61,41-253,40b39bc4bf7bb707b671d89fa8132784cc9881f6
381227,Polska,mikołowski,Orzesze,Orzesze,Traugutta,8,43-180,e50fdfeb91a7d70c17cf3e98bff09d8874951172
381736,Polska,mikołowski,Orzesze,Orzesze,Mikołowska,165,43-180,5597d886f683b12e8f163842cd53d87c20bc1876
383580,Polska,mikołowski,Orzesze,Orzesze,Grunwaldzka,1,43-180,4144311b0188a165dc9b7bbdb98006174e4b319d
384948,Polska,mikołowski,Orzesze,Orzesze,Sarnia,7,43-180,e14c67b3ba9205b3bd35174180d27499a016846e
385907,Polska,cieszyński,Skoczów,Kiczyce,Orłowa,16,43-430,6b85135357c7b65ab4ed22f39ad95ae73aeba0f5
386251,Polska,bielski,Jaworze,Jaworze,"Aleja Kościelna",1A,43-384,053351fc627b9bdb6f44c200c29319688063365e
388396,Polska,Mysłowice,Mysłowice,Mysłowice,"3-go Maja",100,41-400,77c26b9b5d1e1a9204be51efbf6d6977eadb91de
388434,Polska,częstochowski,Mykanów,Adamów,Nadrzeczna,26,42-231,c4cbae9912600c98af8068af9e1f10b04d3260f2
388805,Polska,częstochowski,Mykanów,"Wola Kiedrzyńska",Mykanowska,135,42-233,923d7b884d1414dfb661e9c0ce0c700393cb8a4f
388913,Polska,Mysłowice,Mysłowice,Mysłowice,"3-go Maja",20a,41-400,6c1e621b213e15d32b413631df0142815627e2f2
389960,Polska,częstochowski,Mykanów,Wierzchowisko,Długa,122,42-233,99fbd42f4e01273bd11a3261536033f4e0decfa3
390236,Polska,częstochowski,Mykanów,Lubojna,Ogrodowa,19,42-233,f7a06ebc2990775c1e89a7e9f71bd9e42a70c618
391817,Polska,cieszyński,Zebrzydowice,"Kończyce Małe","Majora Cezarego Hallera",34,43-410,f9de5511dab1b0df34bf6e34b79bb130384e6d2c
392964,Polska,zawierciański,Włodowice,Rzędkowice,Jurajska,54a,42-421,fc5e2b1fd8b662253ab85a85fcce31824bd69bbd
394153,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Za Kuźnią",106,43-346,5bfa4f6dd17371645848614ad5c6de9b395473bc
394326,Polska,zawierciański,Włodowice,Hucisko,"Skalny Widok",5,42-421,a32cd5fdd60c08337f3bf908c078a0974a5a21a7
395745,Polska,cieszyński,Cieszyn,Cieszyn,Kępna,8,43-400,79dac86417abc596ab14f6b83cf21f55190a6908
395793,Polska,cieszyński,Cieszyn,Cieszyn,Majowa,98C,43-400,d70e278855e34f3fe9e15da976f8dfd9b96b96a1
395805,Polska,cieszyński,Cieszyn,Cieszyn,"Alojzego Milaty",4B,43-400,34b02af4fcfce365d9ca91901c133f3679162314
397081,Polska,cieszyński,Cieszyn,Cieszyn,"Stanisława Wyspiańskiego",24B,43-400,dde20e1ddca274227e1ceb1b092e905e81025d02
397574,Polska,cieszyński,Cieszyn,Cieszyn,Błogocka,5,43-400,e94b8e0faa85cc4f94f92c7214159ef5bcece4ee
397857,Polska,cieszyński,Wisła,Wisła,Krótka,1A,43-460,55a5276c379f0e3b215db1f37f22536572f31edd
398355,Polska,cieszyński,Cieszyn,Cieszyn,"Stefana Żeromskiego",2A,43-400,9c765c1dbe88ab348769499e38eac385629e6d47
399281,Polska,cieszyński,Cieszyn,Cieszyn,Wiosenna,36,43-400,257e997dc1755608eed68ab1fca4bc3b82975b26
399661,Polska,cieszyński,Cieszyn,Cieszyn,Krokusów,22,43-400,8c90bad3bc131f29366eec97c26072d2459aefe6
400504,Polska,cieszyński,Cieszyn,Cieszyn,Stroma,12,43-400,c579b78990ff776e9236475f371345e044e7734f
401451,Polska,raciborski,Racibórz,Racibórz,"Bolesława Leśmiana",9,47-400,adfa2572ea95bd6ef0a15329f8bae299041c39da
402115,Polska,wodzisławski,Lubomia,Lubomia,Polna,86f,44-360,41ff21e4e7d5a172faf30ddc614b8e25ce2b926c
402309,Polska,bieruńsko-lędziński,Imielin,Imielin,Bluszczowa,2B,41-407,4fcd6f09eb1550fe2dbdab9ad1ae2d58ccc6e42f
403244,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","Walentego Fojkisa",17B,41-712,5f78e450f8a7ee45a2c591fef7c31c92d943b148
404055,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Kamienna,14,41-707,56a18cec1725023c1934b34580873d3ad5bee477
405554,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","Poli Gojawiczyńskiej",6A,41-706,2ee83a5e75aaa23c64ef2155a14d6539a66555a2
406091,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Fiołków,4A,41-700,ec0920695cbaed70961b9b1f30981ce90f5cac9c
406436,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","Kardynała Augusta Hlonda",27,41-712,b73db4ccba7d6ada077cb02c8ed104ea728bfceb
406810,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Leśna,5,41-706,76937a7b53343d53413355e15fddc398c1919cb5
407190,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Bzów,1A,41-700,fe6767e4f9e4c308e9ce97a9596d38813d0a26ec
408476,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","Stanisławy Wysockiej",5,41-712,19b11fec7eebb8380c1060c6ff830225d1738358
409543,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Tylna,2,41-700,d4ef7542be1ced3fc22ac8fb800515f969f1632f
409729,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","1 Maja",318A,41-700,134379e3e2c6358dc0ee793c1f4a4603913de2f8
409754,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Mikołowska,24,41-706,bf6142090002ae1384e6e6804f3578dd3acb88ec
410082,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","Karola Wideckiego",48,41-711,add078ecf3848684bf03414e36c4a2ee42ceb772
410114,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Wyzwolenia,10,41-700,c1ebdbb2ee650469735494d1ed781e5fcd48180f
410516,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Sportowców,44,41-711,131ea6bbc221be84cb8ac2a0751c95ea70080fce
411324,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA","Obrońców Westerplatte",15,41-710,4c0be790df12fc186317ef1136634d4c7046c916
412005,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Wrzosowa,34,41-710,cf80ce70fc5b2aba50aca0023c19d5973c4136d4
412246,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Orzegowska,19,41-700,df19bc2367ed073ce166411eed8f21d695787f6a
413271,Polska,"Ruda Śląska","Ruda Śląska","RUDA ŚLĄSKA",Kochłowicka,25B,41-706,3b3ab2bea426c97ace64d240545902ff8e94d154
415037,Polska,lubliniecki,Lubliniec,Lubliniec,"Kubusia Puchatka",17,42-700,afa12bc7af9b72c35461b76a660bf1e228b6f5e4
415652,Polska,lubliniecki,Lubliniec,Lubliniec,Jesionowa,29,42-700,57b8ab9e719bad00e1c9e9d6b95a63e28f8b3443
415719,Polska,lubliniecki,Lubliniec,Lubliniec,"Kubusia Puchatka",7,42-700,1425dc5dd64666b5ca295e97ef98ed5a18463d8d
416155,Polska,zawierciański,Kroczyce,Kostkowice,Wierzbowa,32,42-425,e1a0c34e8634dacdb5492a460e7ba845be6c4b3e
416565,Polska,zawierciański,Kroczyce,Gołuchowice,,56,42-427,2cb09a6c95fcb7d2e96b2fb6498ef016c6ad6c62
416874,Polska,zawierciański,Kroczyce,Kroczyce,Spacerowa,11,42-425,d3cb9e4c99667dc5d324a1b930f0b1a4ea1bafa2
417897,Polska,zawierciański,Kroczyce,Dzibice,,8,42-425,37738299d1149c33009039013416fbd7e473373f
418461,Polska,zawierciański,Kroczyce,Kroczyce,Jarzębinowa,5,42-425,c7462dca853229619b96f7a689afaa59869ff32f
419167,Polska,częstochowski,Mstów,Jaskrów,Starowiejska,21,42-244,8c24a36372c755fa19c3b9702933331d2ad3e84e
419784,Polska,bieruńsko-lędziński,Imielin,Imielin,Bartnicza,17,41-407,b8a4e258ec15a074f0785371868b3c43e0005c0c
420077,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,"Pl. Wolności",29,42-440,4ab1fefcdbe0c4c15c9b45ca6483fb8ecd214338
420751,Polska,częstochowski,Mstów,Mstów,"Mikołaja Kopernika",1,42-244,6fdf6b5d9e3f8f6eb4aa0f4351cde8d797a86bfe
420936,Polska,cieszyński,Goleszów,Goleszów,Różana,13,43-440,5ec20928e7d76bba09f29936e2bd0a9f93aa48af
421237,Polska,cieszyński,Goleszów,Goleszów,Cieszyńska,49,43-440,ce12c9be293e4e536c673f7add6f2acd960c0c64
421601,Polska,cieszyński,Goleszów,Goleszów,Lotnicza,36,43-440,360fa50b621f7ad2d84f469939d3f804b129f223
422405,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Jana Sobieskiego",247,43-382,60208ea1782023c42eb619cca55a9d3c684168e4
423196,Polska,żywiecki,Łodygowice,Łodygowice,Jesionowa,10,34-325,a4d9788df4192fe5fe95adcfb5d3cf1ad793e8be
424079,Polska,żywiecki,Łodygowice,Łodygowice,"Księdza Marszałka",1,34-325,62149256928b13b7ff7c9bd601ab407262193c96
424437,Polska,żywiecki,Łodygowice,Pietrzykowice,Kościuszki,216,34-326,b80a05efa628fb8d2b1453813a1fa1a337305c3e
425148,Polska,żywiecki,Łodygowice,Bierna,Rolnicza,19,34-325,08c93c40c2e60b4e4e4e1e65feb9146cef158758
426165,Polska,żywiecki,Łodygowice,Łodygowice,Kościelnych,22,34-325,99f2066f9c6ffc7e38043caec2b6d4e7fa79b204
426588,Polska,żywiecki,Łodygowice,Łodygowice,Piłsudskiego,182A,34-325,af9631017ca2c8358288a0ca2785f0863a63cd26
426598,Polska,żywiecki,Łodygowice,Zarzecze,"Jana Pawła II",5,34-326,3f30427a3109495e95df57d8e7fc128da063b4c4
426635,Polska,żywiecki,Łodygowice,Pietrzykowice,Łęgowa,2,34-326,2b8d28c2a58ca5176d029f8efbdfde8f36d0ecc8
426680,Polska,żywiecki,Łodygowice,Pietrzykowice,Gajowa,3,34-326,20dbfec29856be5565f985374d2bea6df84a9d3b
427344,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza","Oddziału AK Ordona",239a,41-300,6ac428a9ff39c27cd90d1e43b36f134029a49a81
427407,Polska,będziński,Siewierz,Dziewki,Pasternik,25,42-470,3beef9096e06a775bb016336e22454d695135c53
427776,Polska,mikołowski,Mikołów,Mikołów,Konwalii,11,43-190,98247abee036acc67dc6b6be52186f197431d886
428128,Polska,mikołowski,Mikołów,Mikołów,Paprotek,61C/1,43-190,a31ffb06e672b8627d66de8365e5be4202d7c984
428728,Polska,mikołowski,Mikołów,Mikołów,"ks. Franciszka Górka",97,43-190,646f10fe51cf47585610d92667e988c884666629
430214,Polska,mikołowski,Mikołów,Mikołów,"ks. kard. Stefana Wyszyńskiego",8,43-190,cec3305f9f202b479f291eab30f098e465479dee
431753,Polska,mikołowski,Mikołów,Mikołów,Słoneczna,39A,43-190,9c703446051bff0b36c73bfbae7405cfce695ec2
432962,Polska,mikołowski,Mikołów,Mikołów,Polna,90A,43-190,67551a6e3243cc62c58e22a5d427debd6c8367ca
433321,Polska,mikołowski,Mikołów,Mikołów,Lipowa,5,43-190,6118cab68155595ff96ab6994ee35a348c12e4fa
433679,Polska,mikołowski,Mikołów,Mikołów,"Marii Skłodowskiej-Curie",42C,43-190,c6c44d054c88f3490debdd10dbb98d5bcf92633b
434179,Polska,mikołowski,Mikołów,Mikołów,"Stara Droga",31,43-190,0c3c1ee254bfbbcc4634fa5ee72323ac51637195
435435,Polska,mikołowski,Mikołów,Mikołów,Długa,24b,43-190,d4efac3b83a52efd8607aacd5b3239ba6f6de13c
435649,Polska,mikołowski,Mikołów,Mikołów,"Tadeusza Kościuszki",40C,43-190,b39b6ca9889968ef92fc7b455340a94dee9a7e22
436298,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Żytnia,4A,44-336,cf890484e648e8d3cec98f503aca30dcd82a7d33
437015,Polska,będziński,Będzin,Będzin,Kamienna,3,42-500,0e386b21e3d7adbc5a58806dc7d3a99c6d341ce2
437720,Polska,będziński,Będzin,Będzin,"Armii Krajowej",9,42-500,3c108865ba3b91aa38482fb10f679f60e803dc88
438309,Polska,częstochowski,Przyrów,Przyrów,Piaski,25,42-248,9faf9b5635e2a0576819f50d278d9f09288ac0ff
438316,Polska,częstochowski,Przyrów,Przyrów,Zielona,4,42-248,bd3cfb224e06a8c6a5045eb6417ac3357d5426d4
439001,Polska,będziński,Będzin,Będzin,"Marcina Kasprzaka",10,42-500,c6dd973f4a2596569ddb637e8a21e87a67f4585b
439178,Polska,będziński,Będzin,Będzin,"1 Maja",92a,42-500,e8756f58694000ad4a0a65307b0820bbbc179409
440048,Polska,będziński,Będzin,Będzin,"Tadeusza Mazowieckiego",32a,42-500,0ba7350b0dedd0e52470c0a5cb37ef5ce3dcf71c
440950,Polska,wodzisławski,Gorzyce,Bluszczów,Powstańców,18,44-362,6f751dc23a9df2bcae7e8961641e8b82272cf022
441516,Polska,Katowice,Katowice,Katowice,"1 Maja",96,40-239,b5ec3dc3c85285e673a770be479072f857f7ae38
443660,Polska,Katowice,Katowice,Katowice,"Jana Pietrusińskiego",13c,40-842,09eadb606d47aab8c1c5cf6a25873073af3ef176
445487,Polska,Katowice,Katowice,Katowice,"św. Jana",24,40-026,1bb13d6e952186d7d4c2be4217dcfd807ddc68cb
445765,Polska,Katowice,Katowice,Katowice,Traktorzystów,10,40-695,924e0a1b902f71962af11124aee9cf87bd6546e7
446327,Polska,Katowice,Katowice,Katowice,"Marcina Radockiego",188,40-645,c8dd17bbd829eb553eaca9e6f2a19ed93dccb70e
446669,Polska,Katowice,Katowice,Katowice,"Aleja Wojciecha Korfantego",40,40-161,32e4b80222803b4447ef6d7aafc70246d8b67e91
448107,Polska,Katowice,Katowice,Katowice,Złota,23,40-103,a20d4cb9f45560a53045752d6a8aa780907beaad
448883,Polska,Katowice,Katowice,Katowice,Lipowa,3,40-103,7e056647dc1505aaa6579cdb0118193484809d20
449181,Polska,Katowice,Katowice,Katowice,"św. Pawła",11,40-008,e6fa8b4d245e72c45f9a3e1e20316d58d800a20e
449199,Polska,Katowice,Katowice,Katowice,Szronowa,8,40-316,6290b503ddf9f39d26b65c32e68c9bf564bfef1b
449503,Polska,Katowice,Katowice,Katowice,"Gen. Józefa Bema",56,40-777,ce2fa00afd8bf30d27ae0a09bb87c1d4bc9a9af1
449617,Polska,Katowice,Katowice,Katowice,Bałtycka,34c,40-778,d58cf324ea782a3fc9832b813c673764dec47b01
449826,Polska,Katowice,Katowice,Katowice,Stawowa,4,40-095,79b6639e1df900ec617de1022320e61179557175
450107,Polska,Katowice,Katowice,Katowice,"Władysława Stanisława Reymonta",20,40-029,d6f6296827e8edfbb9a356602485d2db09ac2c07
450575,Polska,Katowice,Katowice,Katowice,"Jana III Sobieskiego",12,40-082,4d1926ee7b3449df0ec8d4a0a336293d0fb0e71e
451115,Polska,Katowice,Katowice,Katowice,Mysłowicka,41a,40-486,54f2221a36619acc8829703ad87948e34d839a67
451670,Polska,Katowice,Katowice,Katowice,Grodowa,30c,40-407,b2234e08896f3e517d975292ccb4fec820373ecb
454689,Polska,Katowice,Katowice,Katowice,Gromadzka,51N,40-711,ae263c0486e87daaa816c0f9d998e260f59e454c
455368,Polska,Bytom,Bytom,Bytom,"Kazimierza Trampisza",9,41-936,2e16e910b9e9672581f713c7937ba1baeec8c8f5
455715,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Gen. Jerzego Ziętka",11,41-940,37f2908dc57f84eb607464af76591847a3dafd58
455953,Polska,Katowice,Katowice,Katowice,"Tadeusza Kościuszki",215,40-600,52dd929aa9d03ad6cef326445a06ea0d5c1618ae
458247,Polska,będziński,Będzin,Będzin,Modrzejowska,51,42-500,a3cf2e79df89cf0af1060944b5447e74e1a99fa9
459123,Polska,Katowice,Katowice,Katowice,Sołtysia,88,40-748,550aebe36bf41bdb6ba9df5acd3e5496d46a865b
459277,Polska,Katowice,Katowice,Katowice,Tomasza,11,40-564,7d4c0228b3d6a9bbff04e72c1b86ca2020d02f91
459642,Polska,Katowice,Katowice,Katowice,Kijowska,37c,40-754,0440f5750e85e80475254912a5cc3533b3ad8978
460422,Polska,Katowice,Katowice,Katowice,Zbożowa,10,40-657,82df3acb9f885aee6ed42907b08e9b157fed9174
461074,Polska,Katowice,Katowice,Katowice,"Tomasza Kotlarza",7f,40-139,383680230b6d3ed5aeb8c0a6e9ee389f114e1d57
461085,Polska,Katowice,Katowice,Katowice,Mysłowicka,28,40-487,b19e760d56310f5fdc643a646e3d48e3f668c3d6
461420,Polska,Katowice,Katowice,Katowice,"Tadeusza Boya Żeleńskiego",22,40-750,0e60cc14583311e7b304b21f0e75977db2402559
461585,Polska,Katowice,Katowice,Katowice,"Aleksandra Raka",3,40-748,e6f39ea8a62d6394246b206e39e17a26e0b9638f
461923,Polska,Katowice,Katowice,Katowice,"Bolesława Prusa",96,40-631,7e0f2fbdc56582aa44ebe494fd8441b074a0a153
462745,Polska,Katowice,Katowice,Katowice,"Stanisława Żółkiewskiego",1a,40-242,c5075df2d06ac515e65f1dafaeb27a61f597cbfb
463696,Polska,Katowice,Katowice,Katowice,"Kazimierza Opalińskiego",6,40-715,c63d2a892e32a8d9d5541fe43e1ba8afd7292e57
463914,Polska,Katowice,Katowice,Katowice,"Jana Samsonowicza",31d,40-749,47973c514ae4bb4ba272a0d7fd21fa2631a72be6
465374,Polska,Katowice,Katowice,Katowice,Francuska,44,40-028,f151a43a9b571e712bde233a38c9f509936a91c7
466201,Polska,Katowice,Katowice,Katowice,"Piotra Norblina",1a,40-748,89e4f5c197faba65e6225d5e078880a8d24b647c
466469,Polska,Katowice,Katowice,Katowice,Lawendowa,7,40-632,e1b3e3f1453bb02eb24caae5613afda9d2ea1415
467814,Polska,Katowice,Katowice,Katowice,"Bł. Edmunda Bojanowskiego",6,40-772,34e4c088794876c8ad90f7151f8eac4d5090db51
468650,Polska,Katowice,Katowice,Katowice,Graniczna,42,40-018,ad0cad6d2487ea5b7bfe3b64ed05665090a918d0
470851,Polska,Katowice,Katowice,Katowice,Nagietek,37D,40-748,0e0435bebff72cdcd9d62fcffb2636926bee511d
472471,Polska,Zabrze,Zabrze,Zabrze,Wyzwolenia,2,41-800,c940bdb1276263720f84c5fc0549fe13116bbe9c
473145,Polska,Zabrze,Zabrze,Zabrze,"gen. Władysława Sikorskiego",49,41-809,8fbacf2bcb8f8c6be75ff16b2db29f899cee0e5c
473186,Polska,Zabrze,Zabrze,Zabrze,"Konrada Sitki",78,41-810,8d159bae33cc1d47c242dc3a4c96498c30687a24
473297,Polska,Zabrze,Zabrze,Zabrze,"ks. Doktora Antoniego Korczoka",90,41-806,48c358aca8cbaf59fc4ec1dddfc083a3ca9295e5
473834,Polska,Zabrze,Zabrze,Zabrze,"gen. Władysława Sikorskiego",99,41-809,452a49efa24e243d94ff6482e421f953e70441f8
473972,Polska,Zabrze,Zabrze,Zabrze,"11 Listopada",38,41-807,71d50044426e5da51ce38e0902bd4ea3986eb4e9
475955,Polska,Zabrze,Zabrze,Zabrze,"11 Listopada",18,41-807,8d18ac0414824a2901e4ac91d1cbad50682ea2e8
476164,Polska,Zabrze,Zabrze,Zabrze,Topolowa,3,41-819,d888bea401bb32b10f3cb4a6d2a6311e7ccc927e
476238,Polska,Zabrze,Zabrze,Zabrze,"Ireny Kosmowskiej",32,41-808,b755ba99c5e3013ca367bbb2327d27eeadb06749
476778,Polska,Zabrze,Zabrze,Zabrze,Makowa,3,41-809,ebd6f709fd8417baba8c281a51c870ca49df79c8
477054,Polska,Zabrze,Zabrze,Zabrze,"ks. Andrzeja Hauptmana",7,41-800,e05a6b0fa20c7470fbf88c9866d8cad55c0bde51
477335,Polska,Zabrze,Zabrze,Zabrze,Tarnopolska,59,41-800,a1b4b3c8faf5de337dcc24c13e664b4abf3fc36f
477942,Polska,Zabrze,Zabrze,Zabrze,Pyskowicka,26,41-800,f101e05232f3c6d7fe95ae5041cd5529d1ecb736
478041,Polska,Zabrze,Zabrze,Zabrze,"Nad Kanałem",64,41-800,a62486b0879be07dc0c2a63eb683efac1d05f2cf
478153,Polska,Zabrze,Zabrze,Zabrze,"ks. Józefa Madei",36a,41-819,c29974babb8635d55c211a4641860573bb433165
478433,Polska,Zabrze,Zabrze,Zabrze,Traktorzystów,12a,41-814,d347bae253e6e0840d801d5489c6e7810c4078d4
478641,Polska,Zabrze,Zabrze,Zabrze,"Józefa Mehoffera",4,41-800,51a6d875c2c163f2771d5d30502a30bee272d625
479357,Polska,Zabrze,Zabrze,Zabrze,"ks. Jerzego Badestinusa",13,41-814,821c572791f421e672adbbeae1042e4aab9ce3ba
479721,Polska,Zabrze,Zabrze,Zabrze,"Józefa Nawrata",7,41-800,99e58337fd254632f435efe258403f90dd23342a
479985,Polska,Zabrze,Zabrze,Zabrze,Wolności,540e,41-800,b167cb0c8b86434e13e0d4b4706cc976a38b94f7
479986,Polska,Zabrze,Zabrze,Zabrze,"Ludwiki Wawrzyńskiej",21,41-813,1de97f151d69cc58f0f4af85e8e6e063d40fe593
480659,Polska,Zabrze,Zabrze,Zabrze,"Marcina Lutra",8,41-800,36b2be1946e49f14c802d2366f95192053800c93
481821,Polska,będziński,Będzin,Będzin,"Stefana Okrzei",59,42-506,530b21eed3aafda195926c545d17186b1d8da2fe
482915,Polska,Zabrze,Zabrze,Zabrze,Wilcza,8,41-800,03dded39062d8b6b0dd0d375ca87d26d21c12cf2
483789,Polska,Zabrze,Zabrze,Zabrze,"Bolesława Chrobrego",20,41-803,5c867302eb9e4c0fa76627a1451ac50d9c85c8f9
483915,Polska,Zabrze,Zabrze,Zabrze,Kopalniana,7b,41-807,01b44bb7c98305de9b4470603da717a612a96c20
486000,Polska,Zabrze,Zabrze,Zabrze,"11 Listopada",121,41-807,474edc58146a13b7ed3deb51f65e22dc94330596
486088,Polska,Zabrze,Zabrze,Zabrze,"Anieli Krzywoń",14,41-800,3f4dd209b9fac460ca05063d9c58ca62aaa60d24
486297,Polska,zawierciański,Szczekociny,Szyszki,,40/8,42-445,9235ffcd75df6dc5bd08f1c1624a48274905688e
486718,Polska,pszczyński,Pszczyna,Czarków,Wolności,6K,43-211,529612ffadece8038c194ab0a300418c860ec6a4
486728,Polska,Tychy,Tychy,Tychy,"Armii Krajowej",105,43-110,7ee6ec6a14e21d8be095d07a563122b4cea2be59
486851,Polska,Tychy,Tychy,Tychy,Dzwonkowa,49,43-100,778b5ce30e5fcdd7ee9a51ac1e5a090a6dbab5f6
486985,Polska,Tychy,Tychy,Tychy,"Zdzisława Hierowskiego",25,43-100,636358d20cf87ba516943e3d744cdf99e4744f56
489286,Polska,Tychy,Tychy,Tychy,Begonii,8,43-100,71a3758e1fc40c3ef6fee1d06160660bd844f57c
489680,Polska,Tychy,Tychy,Tychy,Nowokościelna,52b,43-100,c3ef38649c5b6be208136333933f248dc1fe6543
489778,Polska,Tychy,Tychy,Tychy,Długa,163,43-109,2bd5916af82b6b7df64006d36dc2f20607f3bfe1
490407,Polska,Tychy,Tychy,Tychy,Nowa,9,43-100,0675e88d0d9ba176383841795e6b2b075e188d44
491210,Polska,Tychy,Tychy,Tychy,Jaroszowicka,151,43-109,2001b3aaae9086f992c6a3faaf053a8af08aa50e
492109,Polska,Tychy,Tychy,Tychy,Goździków,51,43-109,623251aa391b61568942af996447224c9c75d68f
492232,Polska,Tychy,Tychy,Tychy,Modrzewiowa,45,43-100,c08183a1472a706d4942289cbd06e53f381f1c6e
493569,Polska,Tychy,Tychy,Tychy,Maków,18,43-100,8bd5c280743fa7dfed16df39cc14d62d05bd5210
493748,Polska,Tychy,Tychy,Tychy,Powstańców,39,43-100,c65417a112d51b4104f0ddc30d7bf8461a07330d
494908,Polska,Tychy,Tychy,Tychy,Dojazdowa,9B,43-100,fe9d01f74605a59581f4a95cf5302b676c2223d2
495226,Polska,Tychy,Tychy,Tychy,Żwakowska,20a,43-100,652fbc8f7b49311725575b727f58c034b71e588b
495453,Polska,Tychy,Tychy,Tychy,Flamingów,26,43-100,edf26575a61514b183a01411e5c9536316a44702
496985,Polska,Tychy,Tychy,Tychy,Zwierzyniecka,61,43-100,93fcb48e8d5ac79153c9c8fa095034e1084895d4
497056,Polska,Tychy,Tychy,Tychy,"Władysława Sikorskiego",131,43-110,89ccf38a677940e309c37a17bc0431d0e9a5b647
497405,Polska,Tychy,Tychy,Tychy,Jodłowa,32,43-100,22215ac663fc57e0338532462b6782ab9d50b159
498918,Polska,zawierciański,Łazy,Niegowonice,Niwa,4b,42-450,67c5d04139393c8ede624cb39fd6512b855a8f2e
500310,Polska,bielski,Jaworze,Jaworze,Leszczynowa,65A,43-384,210486a262b369e4bd998236d6d0d446d19ea9c7
502120,Polska,tarnogórski,Kalety,Kalety,"Księdza Rogowskiego",21A,42-660,4567083ba9e08a187e95ad179c686144c50e8a3c
502746,Polska,lubliniecki,Herby,Chwostek,"Gustawa Morcinka",46,42-714,c2b520fa0bb2663b50a58c1a06f99924c32e9daa
503702,Polska,wodzisławski,Gorzyce,Gorzyce,"Henryka Sienkiewicza",3,44-350,b0d024c8403c546e10e57b66401fcc2b31d26f13
503731,Polska,będziński,Będzin,Będzin,Rolnicza,3,42-500,809ece295dfd31da8fa894a2c5e72b59642d0a22
505992,Polska,pszczyński,Kobiór,Kobiór,Leśników,19,43-210,2d7bab11e80bb2d151701c7fceca73c9966a78ae
506127,Polska,pszczyński,Kobiór,Kobiór,Promnicka,9,43-210,85c17e722dd10bab08c349b8a79aaf4687d10db1
506926,Polska,wodzisławski,Gorzyce,Gorzyce,Rybnicka,29,44-350,32250fc2e9b019f63787ed2beb352cedd90c73e0
507095,Polska,myszkowski,Myszków,Myszków,Grzybowa,49A,42-300,6a5bfa05636cc04485589f89f44541f684ce5baa
507436,Polska,będziński,Będzin,Będzin,Wapienna,9,42-500,ca0d16f2ce764d4cd99c62e991f5d78ace31f17c
507998,Polska,tarnogórski,Ożarowice,Zendek,Strąków,7f,42-625,db04ba6e6986e973ce7b8ddf111f493a103d6d2d
508171,Polska,wodzisławski,Gorzyce,Rogów,Raciborska,78,44-362,e31496f2e1e6501557f2fb9e5e2408df7c5cfe2f
508356,Polska,lubliniecki,Koszęcin,Sadów,"Powstańców Śląskich",61A,42-700,ad5bcdc55bf5fbb9cc03050821fc2d44f2505ab8
512366,Polska,Rybnik,Rybnik,Rybnik,"Saint Vallier",7,44-200,e7ffb743f7ecfceeca0e1f4cdceba2159ee8ca84
514763,Polska,żywiecki,Ujsoły,Ujsoły,Sportowa,1,34-371,553a792cdcd83b5b051d3cecf7b8848e305285f9
